time,qy_1,qy_2,qy_3,qy_4,vpd,co2,temp_1,temp_2,temp_3,temp_4,eppfd_1,eppfd_2,eppfd_3,eppfd_4,eppfdi_1,eppfdi_2,eppfdi_3,eppfdi_4,ppfd_1,ppfd_2,ppfd_3,ppfd_4,ppfdi_1,ppfdi_2,ppfdi_3,ppfdi_4
2025-04-07T13:45:00Z,0.675,0.32,0.337,0.623,0.16,206,22.1,24.9,22.6,22.3,311.401,66.67815,110.8179,193.7753,241.4789,50.5849,87.37778,149.9289,254.2496,53.77344,96.13284,153.8833,196.8648,40.80564,75.80814,118.828
2025-04-07T14:00:00Z,0.689,0.315,0.335,0.644,0.15,208,22.4,24.8,23.1,23,235.3289,49.87941,84.9428,148.2679,243.9301,51.66794,88.9921,154.2226,192.1954,40.32689,73.87682,117.6349,198.4748,41.77094,77.24686,122.3376
2025-04-07T14:15:00Z,0.694,0.318,0.339,0.616,0.19,206,22.6,24.9,23.4,23.4,236.1893,49.98511,85.73197,148.8442,251.1706,53.24939,91.49966,158.0198,193.0784,40.43389,74.56648,118.0902,205.9262,43.23256,80.53399,126.1182
2025-04-07T14:30:00Z,0.702,0.345,0.36,0.627,0.29,206,23.5,25.2,24.4,24.5,156.8383,33.64496,56.01707,98.16908,170.2012,35.49931,62.24755,107.8111,127.9233,27.16277,48.78654,78.09736,140.7722,28.80621,53.73284,85.51117
2025-04-07T14:45:00Z,0.696,0.372,0.398,0.685,0.32,205,23.4,25.1,24,24.1,167.3589,35.55593,61.64944,106.6386,116.3464,26.05976,43.29076,74.0595,137.078,28.7809,53.68686,84.87132,94.62337,20.81229,37.70128,58.84579
2025-04-07T15:00:00Z,0.714,0.41,0.425,0.694,0.31,204,23.6,24.8,24.5,24.5,94.45451,20.34115,33.76141,59.15762,97.62534,20.77121,33.25795,60.30794,77.11926,16.38739,29.26503,46.9518,79.76044,16.74234,28.90112,47.92017
2025-04-07T15:15:00Z,0.749,0.397,0.417,0.695,0.31,211,23.5,24.5,24.2,24.3,82.23537,17.44306,28.38789,50.86949,99.16593,20.38437,34.32893,60.61568,66.97834,14.10203,24.60097,40.29206,80.23779,16.54119,29.55795,47.75579
2025-04-07T15:30:00Z,0.708,0.39,0.421,0.709,0.28,215,23.5,24.4,24.2,24.1,95.80939,20.22091,33.39005,59.04212,107.8266,22.90986,38.83466,67.96546,77.7253,16.31929,28.84993,46.67881,88.23746,18.55807,33.58923,53.78452
2025-04-07T15:45:00Z,0.719,0.388,0.413,0.684,0.27,219,23.4,24.3,24.2,24.2,131.7579,27.63463,47.61343,83.27746,128.5773,27.44041,46.86477,81.84451,107.3749,22.37613,40.81418,65.85573,104.5524,22.11754,40.01818,64.64246
2025-04-07T16:00:00Z,0.73,0.403,0.431,0.687,0.29,217,23.1,23.9,23.8,23.7,112.578,24.17355,40.92989,71.47111,100.9352,21.57426,35.18372,63.02357,91.52737,19.44591,34.79077,56.40012,81.65274,17.34056,29.90631,49.60858
2025-04-07T16:15:00Z,0.703,0.363,0.406,0.668,0.26,205,22.4,23.3,23.2,23,112.887,23.71588,39.59103,70.53601,161.395,32.68047,54.38438,98.55943,91.53516,19.08368,33.55328,55.57747,130.4577,26.44994,45.54386,77.52585
2025-04-07T16:30:00Z,0.677,0.38,0.425,0.659,0.22,210,23,24,24,24,210.7719,43.98906,70.56854,128.9024,160.5913,33.81151,52.30527,97.34604,171.5757,35.64779,60.32859,102.1453,130.8305,27.43088,45.00588,77.27001
2025-04-07T16:45:00Z,0.669,0.355,0.382,0.65,0.2,211,22.6,23.5,23.4,23.2,107.7957,22.59739,37.05003,67.20522,177.0554,37.11502,65.28168,115.0164,87.59007,18.29569,31.48833,53.15718,146.2232,30.35684,54.71511,90.94781
2025-04-07T17:00:00Z,0.659,0.332,0.384,0.668,0.2,210,23,24,24.1,23.9,197.8752,40.71516,71.99962,125.9881,191.7372,39.64247,74.08993,125.489,161.4168,33.16502,61.56931,99.94559,154.1324,31.97877,62.92697,99.2616
2025-04-07T17:15:00Z,0.733,0.398,0.448,0.712,0.23,213,23,23.8,23.7,23.5,138.8562,29.04322,49.3491,87.45652,105.891,22.20501,37.08195,66.34971,113.8412,23.55548,41.88372,69.40523,87.1468,18.00978,31.50607,52.74593
2025-04-07T17:30:00Z,0.768,0.517,0.543,0.728,0.2,209,22.1,23,22.9,22.6,68.16781,14.46577,22.79401,41.80131,33.08672,6.989932,11.19586,20.34765,55.4277,11.73851,19.40633,33.14594,26.79378,5.671237,9.541724,16.11515
2025-04-07T17:45:00Z,0.791,0.546,0.573,0.778,0.13,209,21.1,21.9,21.9,21.7,28.17712,6.023185,9.731426,17.54019,23.88224,4.98278,8.350964,14.97951,22.9687,4.900039,8.281105,13.9227,19.48841,4.078853,7.072949,11.87996
2025-04-07T18:00:00Z,0.796,0.52,0.565,0.747,0.08,208,20.3,21.3,21.2,21,32.17568,6.759433,11.38333,20.26392,31.03057,6.503274,10.782,19.35631,26.2219,5.50587,9.630428,16.02855,25.1651,5.287868,9.110853,15.2577
2025-04-07T18:15:00Z,0.786,0.559,0.609,0.758,0.06,211,20.4,21.2,21.2,21.1,23.30068,4.944438,8.151003,14.62941,16.68981,3.57352,6.087819,10.67899,18.87279,4.00866,6.881944,11.52326,13.48388,2.88445,5.119548,8.39337
2025-04-07T18:30:00Z,0.801,0.588,0.646,0.761,0.05,215,20.1,20.9,20.9,20.7,17.01031,3.588893,6.024176,10.75641,13.41888,2.755688,4.640857,8.393299,13.79439,2.911217,5.077922,8.461775,10.88174,2.267859,3.93274,6.618011
2025-04-07T18:45:00Z,0.808,0.586,0.628,0.793,0.05,215,20.7,21.2,21.4,21.3,11.68333,2.448832,4.063022,7.37822,10.74672,2.252896,3.817424,6.870323,9.508302,1.996029,3.423181,5.790614,8.687679,1.830036,3.202164,5.348831
2025-04-07T19:00:00Z,0.798,0.576,0.618,0.788,0.03,214,20,20.7,20.7,20.5,16.66349,3.53548,6.088723,10.78214,13.69262,2.980995,5.216668,9.110598,13.47638,2.864366,5.1217,8.43247,11.0278,2.415342,4.399421,7.113938
2025-04-07T19:15:00Z,0.814,0.545,0.6,0.767,0.05,213,20.3,20.8,21,20.9,24.24287,5.148714,8.919824,15.74697,21.18682,4.441194,7.48862,13.50565,19.49307,4.136231,7.471367,12.28511,16.92916,3.558136,6.286986,10.49225
2025-04-07T19:30:00Z,0.781,0.482,0.564,0.716,0.03,216,19.8,20.5,20.4,20.3,15.48583,3.288874,5.638554,9.971958,31.8978,6.784575,11.8371,20.7239,12.33243,2.623026,4.657103,7.668613,25.09626,5.356768,9.794526,15.88607
2025-04-07T19:45:00Z,0.773,0.563,0.608,0.75,0.05,216,20.7,21.2,21.4,21.4,42.33763,8.745171,15.36559,27.17373,17.03273,3.673563,6.695446,11.5421,32.91386,6.844636,12.6145,20.59415,12.92713,2.78781,5.365191,8.498124
2025-04-07T20:00:00Z,0.815,0.695,0.737,0.808,0.07,214,20.1,20.7,20.6,20.5,13.54721,2.892328,4.994692,8.809422,4.771554,1.027964,1.713981,3.044456,10.18524,2.184308,3.959607,6.441643,3.49489,0.7654241,1.332288,2.150866
2025-04-07T20:15:00Z,0.854,0.869,0.888,0.87,0.06,234,20.4,20.9,21,20.9,2.743806,0.5176439,0.921385,1.660261,0.5313288,0.1064811,0.1776876,0.3080296,1.963342,0.3784702,0.7321246,1.15435,0.3786564,0,0.1506447,0.203074
2025-04-07T20:30:00Z,0.891,0.876,0.906,0.883,0.02,218,19.6,20.3,20.3,20.2,0.09782152,6.15E-04,0.01362804,0.04305049,0,0,0,0,0.05777578,0,0.008810008,0.0158961,0,0,0,0
2025-04-08T06:00:00Z,0.887,0.835,0.87,0.872,0.66,209,18.6,18.8,19.2,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08T06:15:00Z,0.875,0.85,0.879,0.885,0.68,211,18.8,19,19.4,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08T06:30:00Z,0.876,0.847,0.873,0.856,0.71,214,19,19.3,19.7,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08T06:45:00Z,0.875,0.845,0.881,0.868,0.68,211,18.6,18.9,19.2,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08T07:00:00Z,0.829,0.826,0.849,0.856,0.68,209,18.7,18.8,19.2,19.2,0.3141856,0.0510612,0.06911521,0.160779,1.102124,0.26453,0.321354,0.6361279,0.200797,0.02894592,0.05099914,0.0916265,0.7786086,0.1765983,0.2630045,0.4485597
2025-04-08T07:15:00Z,0.852,0.797,0.84,0.82,0.7,213,18.8,19,19.4,19.4,4.387539,0.9655427,1.335856,2.530634,9.543009,2.093394,2.926255,5.540955,3.268247,0.6919272,1.127031,1.863783,7.247478,1.507568,2.505822,4.170038
2025-04-08T07:30:00Z,0.794,0.81,0.845,0.819,0.73,214,19.1,19.5,19.9,19.8,18.13926,3.95249,5.572639,10.53831,27.47091,5.982964,8.429621,15.96605,14.10644,2.912802,4.84998,8.131389,21.66294,4.485559,7.402929,12.49852
2025-04-08T07:45:00Z,0.823,0.802,0.829,0.825,0.72,215,19.1,19.7,19.9,19.9,40.31841,8.755099,12.09913,23.57218,54.70438,11.82817,15.89585,32.13907,31.93565,6.525267,10.66299,18.3903,43.37132,8.729277,14.02761,24.75303
2025-04-08T08:00:00Z,0.82,0.799,0.83,0.787,0.73,216,19.5,20.2,20.2,20.4,67.07213,14.76897,19.43128,39.26912,77.83041,17.50251,22.62846,45.75917,53.29447,10.82035,17.12283,30.47275,61.86523,12.74233,19.93232,35.71016
2025-04-08T08:15:00Z,0.797,0.794,0.823,0.781,0.85,214,20.9,22.2,21.8,23.1,134.5988,43.7667,26.14647,60.12464,214.0936,85.09455,31.60159,97.78105,102.5615,31.03623,22.8461,49.86736,156.5938,68.29747,26.35856,87.72651
2025-04-08T08:30:00Z,0.769,0.794,0.804,0.754,0.9,206,21.9,23.8,22,23.2,235.7857,57.026,33.31342,137.9061,290.2846,117.0291,33.58302,154.4858,179.703,50.3003,29.28497,99.61514,232.4087,113.6462,29.77493,104.0154
2025-04-08T08:45:00Z,0.792,0.798,0.802,0.627,0.97,201,22,23.6,22.1,23.4,271.1783,83.14993,35.58649,138.7619,164.8704,51.90468,38.39817,89.5041,201.8081,63.71489,31.51167,86.95082,120.9204,54.4888,33.89446,65.15122
2025-04-08T09:00:00Z,0.807,0.781,0.8,0.631,1.14,188,21.2,23.1,21.3,24,166.2634,63.99767,41.37152,117.4095,157.5647,42.62967,45.81118,308.5785,129.4623,53.35232,37.63255,100.7816,167.2747,29.88953,39.06959,246.0871
2025-04-08T09:15:00Z,0.742,0.767,0.789,0.675,1.06,182,20.6,24.5,20.3,20.9,513.9014,168.6698,47.24026,282.5738,724.1778,52.34665,50.39524,147.3109,430.3207,84.29195,43.36687,219.7689,566.6824,72.49767,47.46502,150.3385
2025-04-08T09:30:00Z,0.693,0.766,0.777,0.694,1.12,180,20.4,25,20.4,21.4,596.7907,198.6625,54.69889,422.3583,633.6445,275.7554,57.32932,510.9755,463.0686,182.607,50.94679,332.6926,637.8666,210.0006,51.83701,405.0673
2025-04-08T09:45:00Z,0.556,0.75,0.785,0.66,1.05,177,19.3,24.2,19.2,21.4,804.9513,247.0321,62.13271,359.5603,984.5889,314.2289,70.95656,354.9223,644.5623,157.6996,110.7284,284.4978,774.2125,181.4333,239.5261,274.9701
2025-04-08T10:00:00Z,0.635,0.745,0.739,0.625,1.04,178,19,23.6,18.8,22,645.8819,232.0693,212.2029,630.1867,218.2081,282.9824,356.8654,374.7808,459.079,90.88049,252.4797,437.4684,383.9102,79.51326,268.351,317.6006
2025-04-08T10:15:00Z,0.436,0.74,0.764,0.591,1.08,174,19.4,24.3,18.2,21,1053.325,327.8352,361.6899,643.7468,1208.691,171.1324,325.9414,720.4226,897.3806,78.62224,263.6974,430.2347,962.9301,102.5145,242.228,133.5736
2025-04-08T10:30:00Z,0.337,0.751,0.771,0.699,1.14,173,19.8,24.4,18.1,20,1124.857,85.18568,134.8116,464.621,1313.741,60.61992,75.87579,806.4758,899.903,88.31535,124.7685,275.3745,1067.381,76.57802,64.72698,206.6778
2025-04-08T10:45:00Z,0.413,0.742,0.766,0.658,1.19,170,20,23.2,16.9,18.5,1384.816,60.37034,141.5466,646.4805,1439.559,56.5394,311.1298,794.5208,1097.614,48.86739,79.12419,265.8542,979.4159,38.78596,94.60922,259.2623
2025-04-08T11:00:00Z,0.295,0.725,0.753,0.459,1.18,173,19.4,21.1,16.4,17.4,694.3805,62.82057,243.1899,489.5316,275.2085,79.38446,207.5007,241.295,457.2983,38.06139,87.19694,476.6459,239.2906,36.21526,80.11107,525.6296
2025-04-08T11:15:00Z,0.434,0.713,0.748,0.48,1.27,175,20.4,19.8,15.4,17.2,1406.65,183.2345,224.4597,627.4359,1630.291,221.5651,162.1041,851.2355,1208.655,39.40907,79.56613,395.5841,1282.549,40.95722,80.15659,340.2719
2025-04-08T11:30:00Z,0.368,0.712,0.739,0.465,1.42,171,21.7,22.1,17.3,18.5,1572.174,205.2471,169.4247,639.0632,1637.046,170.988,124.5776,257.7764,1261.44,43.13338,238.2,208.1348,1328.537,44.67394,320.4756,251.9803
2025-04-08T11:45:00Z,0.284,0.702,0.729,0.603,1.57,167,22.3,23.5,17.8,19.3,1666.652,128.8006,360.304,322.3776,1670.427,300.5222,249.1039,788.1699,1318.875,47.98531,363.2614,420.5193,1294.14,46.92401,162.1187,611.5001
2025-04-08T12:00:00Z,0.394,0.674,0.722,0.521,1.57,169,21.9,23.7,17.3,18.8,1440.604,414.1484,272.0164,833.678,841.1381,376.5088,242.625,948.4962,859.0599,83.6097,245.9731,575.9291,324.4996,239.1088,167.0568,233.2997
2025-04-08T12:15:00Z,0.525,0.684,0.715,0.589,0.89,163,17.9,23,16.3,17.2,437.8297,359.2776,502.744,792.459,458.7793,363.8319,770.1182,1087.115,366.0233,241.662,426.6955,579.916,886.3257,283.2379,498.1871,799.3528
2025-04-08T12:30:00Z,0.584,0.597,0.717,0.455,0.83,166,17.4,22.8,17.6,18.1,976.7432,226.4423,638.5375,1118.104,1699.77,452.0156,128.7935,1040.317,1078.525,161.0614,497.3945,797.8615,1480.454,355.7868,462.0545,746.6784
2025-04-08T12:45:00Z,0.328,0.609,0.718,0.442,1.22,169,19.9,24.5,19.4,19.5,1512.369,408.1031,527.9584,811.9615,1982.425,394.7038,797.8251,1159.619,1237.706,332.0754,430.4143,600.7564,1587.372,377.6666,604.795,823.4061
2025-04-08T13:00:00Z,0.436,0.671,0.719,0.681,0.77,165,17.1,23.9,17.2,19.7,1565.002,445.7042,597.4341,541.3608,1839.131,254.3105,786.8118,183.2153,1252.063,358.4632,512.1924,520.7781,1481.568,354.2486,646.2975,139.7
2025-04-08T13:15:00Z,0.529,0.607,0.692,0.551,0.77,166,17.4,21.6,15.7,16.7,1127.505,302.3854,501.5974,736.0088,1467.73,449.0156,439.7599,1053.657,1073.207,193.8684,447.0647,407.8919,1485.136,302.5164,684.7492,782.4184
2025-04-08T13:30:00Z,0.5,0.583,0.715,0.441,0.77,166,17.9,23.9,17.8,18.8,832.1696,332.9582,350.8649,756.6172,1894.096,446.225,120.4893,1096.493,676.4565,248.8162,215.8505,581.1166,1485.266,300.3277,304.7018,872.7524
2025-04-08T13:45:00Z,0.217,0.638,0.584,0.703,0.85,165,18,22.7,17.3,19.2,1282.372,268.7357,669.8171,356.9018,1241.688,243.2274,850.4476,196.3445,1027.397,218.9924,609.7388,571.455,1513.1,267.145,678.2448,756.1132
2025-04-08T14:00:00Z,0.233,0.611,0.524,0.477,0.85,168,18.2,21.5,16.1,18.3,1427.203,128.1968,779.6868,423.4371,1534.372,430.4687,742.6311,895.9359,1170.101,96.72186,681.4781,339.7491,1575.381,163.4031,650.1226,166.2406
2025-04-08T14:15:00Z,0.456,0.6,0.562,0.441,0.8,166,17.8,23,16.6,18.3,1642.331,462.5763,771.2607,988.8423,389.6212,463.5497,783.3778,1053.693,1310.576,295.9683,604.3773,533.0132,279.0922,320.5785,554.83,813.6818
